# Non-state 'UNIVERSITY OF ...' patterns (8,646 entries)
# Sorted by total donation amount (descending)
# Format: NAME	COUNT	TOTAL_DONATIONS

LOWE ART MUSEUM OF THE UNIVERSITY OF MIAMI	8	1170000.0
UNIVERSITY OF HOUSTON-VICTORIA	56	1164812.0
UNIVERSITY OF PA	48	1164280.0
UNIVERSITY OF VALLEY FORGE OF THE ASSEMBLIES OF GOD	18	1161320.0
University Of Dayton	4	1157100.0
KAVLI INSTITUTE FOR COSMOLOGY AT THE UNIVERSITY OF CAMBRIDGE	8	1157022.0
UNIVERSITY OF LOUISVILLE RESEARCH	18	1155080.0
Hillel of University of Cincinnati	12	1152000.0
UNIVERSITY OF TOLEDO HEALTH SCIENCE CAMPUS	6	1149028.0
AMERICAN ASSOCIATES BEN GURION UNIVERSITY OF THE NEGEV	20	1147718.0
University of DC Foundation	8	1147462.0
Missouri University of Science and Technology	34	1147382.0
UNIVERSITY OF THE SOUTH PACIFIC	2	1146000.0
BIRKBECK COLLEGE UNIVERSITY OF LONDON	6	1142298.0
COLORADO SEMINARY DBA UNIVERSITY OF DENVER	10	1137954.0
REGENTS OF THE UNIVERSITY OF CA AT LOS	18	1135372.0
UNIVERSITY OF MA FOUNDATION	14	1134212.0
UNIVERSITY OF HOUSTON - DOWNTOWN	8	1131792.0
UNIVERSITY OF ST MARY	34	1130448.0
RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NY	10	1129088.0
Regents University of CA	6	1128800.0
UNIVERSITY OF ROCHESTER SCHOOL OF MEDICINE	20	1125900.0
UNIVERSITY OF NORTHWESTERN	98	1125514.0
UNIVERSITY OF SOUTHERN INDIANA FOUNDATION INC	72	1125182.0
AMERICAN ASSOCIATES OF BEN-GURION UNIVERSITY OF THE NEGEV INC	2	1123932.0
UNIVERSITY OF NORTH	18	1123512.0
UNIVERSITY OF CENTRAL ARKANSAS FOUNDATION INC	66	1121840.0
UNIVERSITY OF ABERDEEN	10	1120958.0
THE GOVERNORS OF THE UNIVERSITY OF ALBERTA	14	1115210.0
UNIVERSITY OF MD COLLEGE	4	1111200.0
TEMPLE UNIVERSITY OF THE COMMONWEAL	4	1109460.0
UNIVERSITY OF WI RIVER FALLS FDN INC	18	1104656.0
University of Vienna	8	1100000.0
AMERICAN FOUNDATION FOR THE UNIVERSITY OF BRITISH COLUMBIA	30	1099654.0
UNIVERSITY OF PITTSBURGH GRADUATE SCHOOL OF PUBLIC HEALTH	4	1096000.0
UNIVERSITY OF CT HEALTH CENTER	18	1094002.0
University Of St Thomas	14	1093508.0
UNIVERSITY OF CA SAN FRANCISCO	14	1091382.0
AT STILL UNIVERSITY OF HEALTH SCIENCES	32	1090670.0
THE PENNSYLVANIA STATE UNIVERSITY OFFICE OF SPONSORED PROGRAMS	4	1089198.0
University of MN Foundation	16	1086000.0
UNIVERSITY OF PUERTO RICO FOUNDATION INC	10	1084480.0
UNIVERSITY OF PITTSBURGH OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION	6	1080608.0
THE UNIVERSITY OF TAMPA INC	4	1080098.0
UNIVERSITY OF SOUTHERN INDIANA FOUNDATION	24	1076140.0
UNIVERSITY OF CAPE TOWN FUND	2	1076070.0
UNIVERSITY OF NEWCASTLE	6	1068958.0
CHAPIN HALL AT UNIVERSITY OF CHICAGO	2	1068000.0
THE UNIVERSITY OF THE VIRGIN ISLANDS	30	1066540.0
985 KTIS (UNIVERSITY OF NORTHWESTERN-ST PAUL)	2	1066110.0
UNIVERSITY OF SOUTHERN CALIFORNIA FBO EQUITY RESEARCH INSTITUTE	6	1060000.0
UNIVERSITY OF WATERLOO SCHOOL OF PHARMACY	2	1060000.0
University of Akron Main Campus	2	1059000.0
THE UNIVERSITY OF CAMBRIDGE	4	1055870.0
THE UNIVERSITY OF MIAMI	28	1049000.0
THE CHANCELLOR SCHOLARS AND MASTERS OF THE UNIVERSITY OF CAMBRIDGE	12	1047618.0
UNIVERSITY OF MASS AMHERST	80	1046642.0
YALE UNIVERSITY OFFICE OF DEVELOPMENT	16	1044360.0
UNIVERSITY OF THE WEST	16	1040584.0
CITY UNIVERSITY OF LONDON	6	1039372.0
THE CATHOLIC UNIVERSITY OF AMERICA FOUNDATION	24	1035376.0
UNIVERSITY OF SOUTHAMPTON	10	1035338.0
REGENTS OF THE UNIVERSITY OF MICHIGANDR AMANDA GARNER	4	1035000.0
University of Chicago - Urban Labs	4	1031064.0
UNIVERSITY OF MD BALTIMORE FDN	4	1027700.0
UNIVERSITY OF HOUSTON CLEAR LAKE	28	1027000.0
MEDICAL UNIVERSITY OF SC	32	1024938.0
UNIVERSITY OF PARIS-SACLAY	8	1021974.0
UNIVERSITY OF THE INCARNATE WORD (UIW)	2	1016280.0
ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIEN	2	1016000.0
LOYOLA UNIVERSITY OF CHICAGO MAYWOOD IL	4	1012990.0
UNIVERSITY OF QUEENSLAND IN AMERICA	4	1012802.0
THE UNIVERSITY OF THE FREE STATE	8	1010000.0
UNIVERSITY OF CENTRAL FLORIDA - COLLEGE OF NURSING	4	1008000.0
UNIVERSITY OF EAST ANGLIA	2	1007400.0
University of Puget Sound	42	1006388.0
University of the People	14	1006000.0
UNIVERSITY OF DUISBURG-ESSEN	2	1006000.0
The University of Dublin Fund	4	1005522.0
University of Austin	10	1002000.0
UNIVERSITY OF WEST FLORIDA FOUNDATION INC	100	1000352.0
UNIVERSITY OF THE PACIFIC (UOP)	8	1000000.0
UNIVERSITY OF CHICAGO MEDICAL CENT	8	1000000.0
CHANCELLOR MASTERS & SCHOLARS OF THE UNIVERSITY OF	6	1000000.0
UNIVERSITY OF CHICAGO-PEDIATRIC CANCER DATA COMMONS	4	1000000.0
UNIVERSITY OF PITTSBURGH IPF CENTER	4	1000000.0
UNIVERSITY OF NOTRE DAME - FRIENDS OF ND NIL EFFOR	4	1000000.0
THE HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOG	4	1000000.0
UNIVERSITY OF PUERTO RICO FOUNDATI	4	1000000.0
SOUTHWESTERN MEDICAL FOUNDATIONUNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CEN	4	1000000.0
UNIVERSITY OF TULSA SCHOLARSHIP FUND	2	1000000.0
Friends of the University of Notre Dame	2	1000000.0
RICE UNIVERSITY OFFICE OF RESOURCE DEVELOPMENT	2	1000000.0
UNIVERSITY OF AUSTIN (CICERO RESEARCH)	2	1000000.0
The University of Houston College of Medicine	2	1000000.0
UNIVERSITY OF CHICAGO (URBAN LABS)	2	1000000.0
University of Chicago Odyssey Challenge	2	1000000.0
CHARLES DREW UNIVERSITY OF MEDICINE	2	1000000.0
The University of RI Found & Alumni Eng	2	1000000.0
UNIVERSITY OF SOUTHWESTERN MEDICAL CENTER	2	1000000.0
UNIVERSITY OF CHICAGO GIFT	2	1000000.0
UNIVERSITY OF THE VIRGIN ISL	6	999996.0
THE QUEEN'S UNIVERSITY OF BELFAST	2	999834.0
University of Baltimore Foundation	30	997660.0
SAPIENZA UNIVERSITY OF ROME	8	994790.0
University of Oxford	8	992386.0
SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES	8	991064.0
UNiversity of Houston	2	990000.0
UNIVERSITY OF CHICAGOTHE	4	984006.0
UNIVERSITY OF WI PARKSIDE	6	980000.0
CATHOLIC UNIVERSITY OF HEALTH	4	979492.0
KANSAS CITY UNIVERSITY OF MEDICINE	14	978806.0
University of Northern Iowa	48	976704.0
UNIVERSITY OF NORTE DAME	14	976150.0
University of Toronto	20	970484.0
UNIVERSITY OF AKRON FDN	6	970000.0
UNIVERSITY OF NC AT WILMINGTON	14	964000.0
UNIVERSITY OF COLORADOUNIVERSITY OF COLORADO FOUNDATION	6	960000.0
UNIVERSITY OF AUSTIN CATHOLIC CENTER AT UT	4	960000.0
Metropolitan State University of Denver	18	959816.0
University of the South	34	958428.0
The University of Bristol	4	955272.0
UNIVERSITY OF NC CHAPEL HILL PUBLIC HEALTH FOUNDAT	18	952438.0
University of Eldoret	14	952000.0
UNIVERSITY OF LAVERNE	24	950284.0
Metropolitan State University Of Denver	2	950000.0
UNIVERSITY OF HOUSTON-CLEAR LAKE	22	944054.0
UNIVERSITY OF FREE STATE	2	942354.0
University of Miami School of Medicine	10	942230.0
GEORGE MASON UNIVERSITY OFFICE OF SPONSORED PROGRAMS	12	936304.0
UNIVERSITY OF NO CAROLINA AT CHARLOTTE	10	935544.0
THE UNIVERSITY OF SYDNEY	8	935528.0
UNIVERSITY OF PUERTO RICO MEDICAL SCIENCES CAMPUS	12	932216.0
UNIVERSITY OF PUERTO RICO AT MAYAGUEEZ	2	932000.0
The University of Central Florida Board of Trustees	8	928712.0
University of San Francisco School of Law	10	928254.0
UNIVERSITY OF MARY-HARDIN BAYLOR	8	928000.0
UOM - UNIVERSITY OF MIAMI	4	926742.0
UNIVERSITY OF LUBECK INSTITUTE FOR CARDIOGENETICS	6	926566.0
UNIVERSITY OF ROCHESTER GIFT OFFICE	6	926472.0
University of South Florida Research Foundation Inc	18	924810.0
UNIVERSITY OF SOUTH FLORIDA RESEARCH FOUNDATION INC	10	920000.0
ASUH - American Society of the University of Haifa	8	920000.0
UNIVERSITY OF MARYLANDBALTIMORE	4	920000.0
Centre for University Core Singapore University of Social Sciences	4	920000.0
Rutgers The State University Of NJ	4	917134.0
UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW	28	916716.0
MONTANA STATE UNIVERSITY OFFICE OF SPONSORED PROGRAMS	6	916656.0
The University Of Penn	2	916648.0
UNIVERSITY OF KEELE	2	916234.0
REGENTS OF THE UNIVERSITY OF CA - SAN DIEGO	2	914402.0
The University of Tulsa	18	913690.0
UNIVERSITY OF PHILADELPHIA	8	913400.0
UNIVERSITY OF DENVER COLORADO SEMINARY	32	910686.0
UNIVERSITY OF SOUTHERN CALIF	12	906700.0
The Regents of the University of CA Los Angeles	6	906000.0
UNIVERSITY OF CHICAGO - BOOTH	8	905946.0
UNIVERSITY OF HOUSTON COLLEGE OF BUSINESS FOUNDATION	12	901690.0
Research Foundation for the State University of NY	4	900000.0
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORKQUEENSBOROUGH COMMUN	2	900000.0
UNIVERSITY OF PUERTO RICO AT CAYEY	2	900000.0
University of Chicago - Metcalf Internship	2	900000.0
UNIVERSITY OF SOUTHERN MISS FOUNDATION	12	899360.0
University of South Florida - Tampa	8	899256.0
THE UNIVERSITY OF MS FOUNDATION	18	893000.0
University of Edinburgh	10	890728.0
EMORY UNIVERSITY OFFICE OF GRANTS AND CONTRACTS	10	890438.0
REGENTS OF THE UNIVERSITY OF CA - LOS ANGELES	2	890000.0
THE UNIVERSITY OF NOTTINGHAM	8	887674.0
MEDICAL UNIVERSITY OF S CAROLINA	10	884380.0
HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY	18	883882.0
UNIVERSITY OF TRENTO	6	880110.0
UNIVERSITY OF BUFFALO FOUNDATION INC	28	878100.0
TRUSTEES OF THEUNIVERSITY OF PA	4	876666.0
RUTGERS THE STATE UNIVERSITY OF NEW JER RUTGERS BIOMEDICAL AND HEALTH SCIEN	4	876160.0
University of Akron Research Foundation	6	876000.0
ARIZONA STATE UNIVERSITY OFFICE OF RESEARCH & SPONORED PROJECTS	2	870990.0
University of Copenhagen	4	868500.0
CLARKE UNIVERSITY OF DUBUQUE IOWA	62	865944.0
XAVIER UNIVERSITY OF LA	12	865000.0
UNIVERSITY OF POTSDAM	4	863338.0
University of Chicago Hospitals	14	863288.0
UNIVERSITY OF THE SEVEN RAYS	16	861984.0
UNIVERSITY OF NO ALA FOUNDATION	44	861764.0
THE UNIVERSITY OF MANITOBA	2	861300.0
UNIVERSITY OF MIAMI SCHOOL OF LAW	64	861200.0
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH	12	860610.0
UNIVERSITY OF TURIN	10	857994.0
KIDZ UNIVERSITY OF MONTGOMERY	4	856000.0
BIRKBECK UNIVERSITY OF LONDON	4	852780.0
UNIVERSITY OF TN HEALTH SCIENCE CENTER	10	851170.0
YESHIVA UNIVERSITY OF LOS ANGELES BOYS HIGH SCHOOL	26	851102.0
University of Tampa	84	850128.0
UNIVERSITY OF ROCHESTER - SIMON SCHOOL	10	850000.0
University of TN-drop tower donation	2	850000.0
ARIZONA BOARD OF REGENTS ACTING FOR AND ON BEHALF OF THE UNIVERSITY OF ARIZ	2	850000.0
University of Akron Foundation	44	849388.0
UNIVERSITY OF LOUISVILLE ATHLETIC	12	848590.0
UNIVERSITY OF THE DISTRICT OF COLUMBIA	36	846870.0
UNIVERSITY OF DENVER SCHOOL OF LAW	18	840186.0
Charles R Drew University of Medicine and Science	14	838000.0
UNIVERSITY OF ORANGE A NJ NONPROFIT CORPORATION	8	837160.0
UNIVERSITY OF CHICAGO BOOTH SCHOOL OF BUSINESS	102	835072.0
University of Toledo Foundation	24	824332.0
THE AMERICAN FOUNDATION FOR THE UNIVERSITY OF BRITISH COLUMBIA	8	823894.0
UNIVERSITY OF MIAMI MAILMAN	8	821052.0
University of Pittsburgh School of Medicine	4	820768.0
UNIVERSITY OF DETROIT JESUIT	40	820554.0
University of MS Foundation	22	820268.0
UNIVERSITY OF CHICAGO CANCER	8	820000.0
University of Scranton	36	818684.0
University of VA	10	817000.0
RutgersThe State University of New	4	810418.0
STATE UNIVERSITY OF NY MARITIME COLLEGE	4	809950.0
UNIVERSITY OF HAMBURG-EPPENDORF	4	809156.0
UNIVERSITY OF SOUTHERN CA	26	808886.0
UNIVERSITY OF NC CHAPEL HILL PUBLIC HEALTH FOUNDATION INC	36	808134.0
UNIVERSITY OF HOUSTON COLLEGE OF OPTOMETRY	12	804982.0
UNIVERSITY OF SANTA MONICA	46	803808.0
UNIVERSITY OF CT LAW SCHOOL	4	803098.0
UNIVERSITY OF KY	30	802034.0
USC KECK SCHOOL OF MEDICINE UNIVERSITY OF SOUTHERN CALIFORNIA	8	800000.0
BEN GURION UNIVERSITY OF THE NEGEV	8	800000.0
UNIVERSITY OF MIAMI TRANSPLANT INSTITUTE	6	800000.0
University of Houston - College of Education	6	800000.0
UNIVERSITY OF KASSEL	4	800000.0
University of Gothenburg	4	800000.0
UATX UNIVERSITY OF AUSTIN	4	800000.0
UNIVERSITY OF CHINESE ACADEMY OF SCIENCES EDUCATION	4	800000.0
University of Sheffield	4	800000.0
UNIVERSITY OF CHICAGO - HARRIS SCHOOL OF PUBLIC POLICY STUDIES	2	800000.0
UNIVERSITY OF CAL OFFICE OF THE PRESIDENT	2	800000.0
UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE - DEPARTMENT OF NEUROLOGY	2	800000.0
MJFFUNIVERSITY OF PITTSBURGH	2	800000.0
University of the Southwest Foundation	2	800000.0
UNIVERSITY OF EXETER GLOBAL SYSTEMS INSTITUTE	2	798066.0
University of KwaZulu-Natal	2	798012.0
TRUSTEES OF UNIVERSITY OF PENN	14	793000.0
UNIVERSITY OF SOUTHERN CALIFOR	4	792066.0
UNIVERSITY OF WEST GA FOU	10	792000.0
REGENTS OF THE UNIVERSITY OF CA SAN FRANCISCO	4	792000.0
UNIVERSITY OF MN	18	788900.0
UNIVERSITY OF NOTRE DAME ATHLETIC DEPARTMENT	8	788672.0
LILONGWE UNIVERSITY OF AGRICULTURE AND NATURAL RESOURCES	10	787364.0
REGENTS OF THE UNIVERSITY OF CA DAVIS	4	783342.0
University of Puerto Rico Medical Sciences Campus	8	782202.0
UNIVERSITY OF WYNWOOD INC	16	781970.0
UNIVERSITY OF N CAROLINA OFFICE OF CONTRACTS GRANTS	2	781766.0
FREDONIA COLLEGE FOUNDATION OF STATE UNIVERSITY OF	10	780800.0
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE	12	780000.0
UNIVERSITY OF MASSACHUSSETS	12	780000.0
UNIVERSITY OF OREGONFOUNDATION	2	780000.0
University of Sydney	10	777828.0
ST MARY'S UNIVERSITY OF SAN ANTONIO	12	777652.0
UNIVERSITY OF ABERDEEN FOUNDATION INC	18	777584.0
METROPOLITAN STATE UNIVERSITY OF	14	776874.0
SWINBURNE UNIVERSITY OF TECHNOLOGY	6	776838.0
UNIVERSITY OF CINCINNATI (SCHOLARSHIPS)	6	773158.0
IOWA STATE UNIVERSITY OF SCIENCE AND TECH	8	769776.0
NORTH AMERICAN FOUNDATION FOR THE UNIVERSITY OF MANCHESTER INC	22	767600.0
CATHOLIC UNIVERSITY OF HEALTH AND ALLIED SERVICES	4	766546.0
UNIVERSITY OF NORTH GEORGIA FOUNDATION - DAHLONEGA INC	10	766362.0
PONTIFICAL UNIVERSITY OF THE HOLY CROSS FOUNDATION	30	766042.0
UCLA - UNIVERSITY OF SOUTHERN CALIFORNIA	6	762608.0
University Of North Georgia Foundation Inc	4	761000.0
University of Louisville College of Business	2	760000.0
THE CURATORS OF THE UNIVERSITY OF MO SPECIAL TRUST	2	757284.0
University of Birmingham	14	755220.0
UNIVERSITY OF NORTH TEXAS AT DALLAS FOUNDATION - (DALLAS STEM PRINCIPALS)	2	755132.0
UNIVERSITY OF HEIDELBERG	12	754060.0
UNIVERSITY OF STIRLING	6	754004.0
UNIVERSITY OF SOUTHERN MISS	8	752588.0
Regents of University of CA	4	752200.0
UNIVERSITY OF DENVER DISTRIBUTION	14	750000.0
University of PA Perelman School	6	750000.0
University of ChicagoNetwork for College Success	6	750000.0
UNIVERSITY OF ROCHESTER OFFICE OF RESEARCH ACCT & COST STD	4	750000.0
UNIVERSITY OF TECHNOLOGY SYDNEY	4	750000.0
Stanford University Office of Development	4	750000.0
AMERICAN UNIVERSITY OF CAIRO LAZORD FELLOWSHIP PROGRAM	8	748762.0
CHIAO TUNG UNIVERSITY OF ALUMNI	10	748162.0
UNIVERSITY OF CINCINNATI COLLEGE OF MEDICINE	6	748000.0
THE UNIVERSITY OF KS HEALTH SYSTEM	2	746726.0
UNIVERSITY OF SHEFFIELD IN AMERICA	20	745048.0
UNIVERSITY OF LONDON	8	744936.0
AMERICAN ASSOCIATES BEN-GURION UNIVERSITY OF THE NEGEV INC (AABGU)	4	744200.0
UNIVERSITY OF CHICAGO BOOTH SCHOOL	28	743600.0
University of Notre Dame Dept of Development	10	743000.0
THE CATHOLIC UNIVERSITY OF AMERICA - TUCSON	16	741120.0
UNIVERSITY OF PITTSBURGH INSTITUTE OF PO	4	740000.0
UNIVERSITY OF THE VIRGIN ISLA	8	738072.0
CALIFORNIA STATE UNIVERSITY OF NORTHRIDGE	4	736350.0
UNIVERSITY OF TN FDN INC	8	734000.0
UNIVERSITY OF MIAMI MEDICINE NEUROLOGY	4	733120.0
UNIVERSITY OF MO HEALTHCARE	2	731832.0
UNIVERSITY OF PORTLAND FUND	10	731032.0
UNIVERSITY OF CA BEREKLEY	2	726000.0
UNIVERSITY OF MIAMI DOCTORS	4	725140.0
University of Chicago Law School	18	725000.0
University of Miami- Office of Research Administra	4	723094.0
NEWMAN CATHOLIC STUDENT CENTER UNIVERSITY OF NORT	4	723000.0
The University of Toledo	42	722312.0
Chancellor Masters and Scholars of the University of Oxford	4	720000.0
UNIVERSITY OF MIAMI FROST SCHOOL OF MUSIC	20	719500.0
University of CA Riverside	6	716000.0
UNIVERSITY OF STANFORD	6	715000.0
UNIVERSITY OF PITTSBURGH OF THE COMMON	2	714986.0
Metropolitan State University of Denver Foundation	16	714610.0
UNIVERSITY OF IL FOUNDATION	46	713792.0
Louisiana University of at Monroe Foundation	4	712000.0
A T STILL UNIVERSITY OF HEALTH SCIENCES	46	711452.0
WEST CHESTER UNIVERSITY OF PA	16	710068.0
UNIVERSITY OF CA SANTA BARBARA	12	708420.0
REGENTS UNIVERSITY OF CALIFNORNIA LA	2	707514.0
UNIVERSITY OF SYDNEY THE	2	706300.0
UNIVERSITY OF WEST GA FOUNDATION IN	10	703912.0
Bar Ilan University of Israel - National Headquart	2	703000.0
UNIVERSITY OF NH	34	701576.0
UNIVERSITY OF NORTH TEXAS DALLAS	8	701088.0
UNIVERSITY OF LOWELL	6	700642.0
UNIVERSITY OF PUERTO RICO - MAYAGUEZ CAMPUS	2	700458.0
UNIVERSITY OF CHICAGO (PARENT RECORD)	2	700316.0
HINDU UNIVERSITY OF AMERICA INC	50	700094.0
UNIVERSITY OF SOUTHERN CALIFORNIA KECK SCHOOL OF MEDICINE USC NORRIS COMPRE	4	700000.0
The Alumni Assoc of the University of NE - Lincoln	2	700000.0
UNIVERSITY OF PITTSBURGH - COVID-19 PILOT GRANT PROGRAM	2	700000.0
LANDSHUT UNIVERSITY OF APPLIED SCIENCES	2	700000.0
UNIVERSITY OF THE ANDES UNIANDES	2	700000.0
UNIVERSITY OF CHICAGO URBAN LABS	2	700000.0
Regents University Of CA Riverside	2	699982.0
OUR LADY OF THE LAKE UNIVERSITY OF SAN ANTONIO	40	696744.0
UNIVERSITY OF HOUSTON DIVISION OF RESEARCH	2	690000.0
UNIVERSITY OF N FLORIDA	24	689174.0
UNIVERSITY OF PUERTO RICO MAYAGUEZ	12	687404.0
THE UNIVERSITY OF NC AT CHAPEL HILL	12	685330.0
UNIVERSITY OF SC EDUCATIONAL FOUNDATION	16	683932.0
Temple University of the Commonweal	2	678964.0
Regents of the University of Califo - LA	2	678880.0
REGENTS UNIVERSITY OF MN	2	678452.0
UNIVERSITY OF CA IRVINE	10	676000.0
THE UNIVERSITY OF FINDLAY	84	675598.0
DUCK ATHLETIC FUNDUNIVERSITY OF OREGON FOUNDATION	8	675426.0
University of Nottingham	6	675000.0
UNIVERSITY OF NORTH CAROLIINA	8	673946.0
University of Louisville Research Foundation	16	672814.0
UNIVERSITY OF CA BERKELEY	12	671900.0
American University of Paris	18	671330.0
UNIVERSITY OF SOUTHERN INDIANA FDN	8	669980.0
UNIVERSITY OF LEICESTER	8	668620.0
REGENTS UNIVERSITY OF CALI LOS ANGELES	2	667084.0
UNIVERSITY OF CHICAGO - ARTS PUBLIC LIFE	2	666668.0
THE UNIVERSITY OF WEST ALABAMA	14	660098.0
UNIVERSITY OF CHICAGO CONSORTIUM ON SCHOOL RESEARCH	12	660000.0
UNIVERSITY OF CA IRVINE FOUNDATION	6	660000.0
The University Of Chicago	16	655000.0
University of the Witwatersrand Foundation	4	655000.0
UNIVERSITY OF LEIPZIG	6	653792.0
UNIVERSITY OF KHARTOUM ALUMNI ASSOCIATION USA	14	653572.0
University of Houston - Treasurer's Office	6	652764.0
UNIVERSITY OF AUSTIN - UATX	8	650000.0
University of Guam	6	646292.0
UNIVERSITY OF THE SCIENCES	40	645410.0
UNIVERSITY OF SF LAW SCHOOL	4	644958.0
UNIVERSITY OF SOUTH CALIFORNIA	12	641710.0
AMERICAN FOUNDATION FOR THE UNIVERSITY OF BRITISH	10	641100.0
UNIVERSITY OF MIAMI CANCER RESEACH	8	640000.0
UNIVERSITY OF TULSA-SOCIAL JUSTICE CENTER (BUCK COLBERT)	4	640000.0
UNIVERSITY OF ST THOMANS SCHOOL OF LAW	2	640000.0
University of Massachuset	2	638734.0
State of Mississippi-University of	4	638344.0
Associates of the University of Toronto Inc	4	637376.0
Ben-Gurion University of the Negev	8	634990.0
THE UNIVERSITY OF BATH	4	634632.0
UNIVERSITY OF CHICAGO DEPARTMENT OF RADIOLOGY	10	633000.0
University of Holy Cross	14	632000.0
Board of Regents of the University of	8	630108.0
UNIVERSITY OF PITTSBURGH - BRADFORD	4	630000.0
UNIVERSITY OF CHICAGO (THE DAVID AND ALFRED SMART MUSEUM OF ART)	2	630000.0
REGENTS OF THE UNIVERSITY OF CALIF	32	629906.0
University of Denver Scholorship	8	628000.0
The Regents of the University of CA Berkeley	4	626000.0
AMERICAN FRIENDS OF THE OPEN UNIVERSITY OF ISRAEL INC	8	624500.0
FRIENDS OF THE UNIVERSITY OF WINDSOR	4	623000.0
UNIVERSITY OF LOUISVILLE FOUNDATION INC - CENTER FOR WOMEN & INFANTS	2	623000.0
UNIVERSITY OF SAN FRANCISCO REGENTS	8	622000.0
INDIANA UNIVERSITY OF PA- RESEARCH INSTITUTE	6	620000.0
UNIVERSITY OF SOUTHERN CALIFORNIA - KECK SCHOOL OF MEDICINE	6	620000.0
UNIVERSITY OF PITTSBURGH INSTITUTE OF POLITICS	6	620000.0
UNIVERSITY OF CHICAGO SCHOOL OF MEDICINE	6	620000.0
University of Kassel	2	620000.0
Charles Drew University Of Medicine And	2	620000.0
UNIVERSITY OF DETROIT - MERCY	8	617550.0
BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION OBO UNIVERSITY OF NEVAD	2	615684.0
CHINESE UNIVERSITY OF HONG KONG FOUNDATION INC	16	614004.0
UNIVERSITY OF NH FOUNDATION	12	613368.0
UNIVERSITY OF SAN DIEGO FOUNDATION	18	613000.0
UNIVERSITY OF THE DISTRICT OF COLUMBIA FOUNDATION	16	612820.0
STATE UNIVERSITY OF NY AT CANTON	2	612000.0
UNIVERSITY OF NORTH GEORGIA FOUNDATION INC (UNG FOUNDATION INC)	8	611980.0
UNIVERSITY OF MEMPHIS FOR SCHOLARSHIP	8	611096.0
UNIVERSITY OF LOUISVILLE CARDINAL ATHLETIC FUND	4	610000.0
University of Miami Miller School of Medicine	12	609974.0
UNIVERSITY OF SOUTH FLORIDA FOUNDATION WUSF 897	10	608770.0
UNIVERSITY OF WESTERN AUSTRALIA	6	608000.0
THE UNIVERSITY OF N CAROLINA AT CHAPEL HILL	2	608000.0
UNIVERSITY OF CINCINNATI FBO UC HOSPITAL	4	607832.0
University of Louisville Research Foundation Inc	10	607078.0
University of Mount Olive Inc	12	607000.0
UNIVERSITY OF DSCHANG	2	606784.0
University of Southern Califo	16	606272.0
UNIVERSITY OF MT WESTERN	14	605542.0
UNIVERSITY OF CINCINNATI - DEPARTMENT OF OPHTHALMOLOGY	6	604974.0
JEWISH NATION UNDERGRADUATE AT UNIVERSITY OF MIAMI	14	602320.0
UNIVERSITY OF VIRIGINIA	4	602000.0
UNIVERSITY OF NORTHWESTERN OHIO	96	600930.0
Yeshiva University of Los Angeles High School	2	600190.0
UNIVERSITY OF PITTSBURGHUPMC	8	600000.0
UNIVERSITY OF DAYTON DAVIS CENTER FOR PORTFOLIO MANAGEMENT	8	600000.0
RESEARCH UNIVERSITY OF CUNY	8	600000.0
UNIVERSITY OF DETROIT-MERCY	6	600000.0
UNIVERSITY OF WI LAW SCHOOL	6	600000.0
UNIVERSITY OF CENTRAL FLORIDA FDTN	6	600000.0
Keck Medical of USC ALS Clinic University of Southern California	6	600000.0
NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY	6	600000.0
UNIVERSITY OF IA CENTER FOR	6	600000.0
UNIVERSITY OF SAN FRANCISCO FOUNDATION - MOASSER LAB	4	600000.0
Center for Transpacific Studies University of Southern California	4	600000.0
KAVLI INSTITUTE FOR COSMOLOGICAL PHYSICS AT THE UNIVERSITY OF CHICAGO	4	600000.0
University of Maiduguri	4	600000.0
UNIVERSITY OF MIAMI SCH NURSING & HEALTH	4	600000.0
INDEPENDENT UNIVERSITY OF MOSCOW	4	600000.0
University of Victoria	4	600000.0
REGENTS OF THE UNIVERSITY OF CA - SANTA CRUZ	2	600000.0
University of Rochester East EPO	2	600000.0
DREXEL UNIVERSITY OFFICE OF RESEARCH	2	600000.0
TEXAS CHRISTIAN UNIVERSITY OFFICE OF UNIVERSITY ADVANCEMENT	2	600000.0
UNIVERSITY OF NEB FD	2	600000.0
University of Chicago Center for Free Expression	2	600000.0
MASONIC CANCER CENTERUNIVERSITY OF MINNESOTA	2	600000.0
Miller School of Medicine of the University of Miami	2	600000.0
NATIONAL UNIVERSITY OF IRELAND MAYNOOTH	2	600000.0
